题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
拨开ChatGPT迷雾,任超,企业家,2023-03-15,特色期刊,0,17,<正>2023年，ChatGPT顶替元宇宙的地位，从技术界成功破圈，站上C位。它验证了AI算法是可落地的，给AI、互联网等领域带来新的故事，产生了新的想象空间。在这里，我将从价值和问题的角度出发，尝试拨开ChatGPT的迷雾，尽力找出真相。从发展上看，ChatGPT既重要也不重要。重要的是，它不仅是AIGC(Artificial Intelligence Generated Content，利用人工智能技术来生成内容)方向的重大突破，在应用层上的亮眼表现也成功做出AI领域To C方向的表率，消除了社会对AI应用和其商业化的疑虑；不重要的是，,无
新一代人工智能技术（ChatGPT）及其对人类社会的影响与变革 网络首发,张夏恒,产业经济评论,2023-03-14 09:22,期刊,0,5572,ChatGPT的火爆出圈引发了国内外的高度关注与重视。作为新一代人工智能技术，在理解ChatGPT时不仅要突破聊天机器人的局限，更要突破技术本身的范畴，本文认为ChatGPT是数字技术加持的能够与人类实现智能交互的认知理解模式，并体现出大数据、大算力、大算法、人智化等显著特征。新一代人工智能技术对人类影响是多维的，尤其从时空场域、生产关系、生活方式等方面对人类活动及其社会生活带来巨大的影响。ChatGPT是发展趋势，对人类社会活动带来许多的正面作用，但也不能忽视新技术所伴随的一些问题，如能否引发科技革命、是否会淘汰人类、是否作恶等。整体上看，我们要对新一代人工智能技术保持包容审慎的观点，更要通过一系列举措，尤其要研发自主可控技术来有效推动新一代人工智能技术发展与应用。,ChatGPT; 新一代人工智能技术; 人类社会; 应用场景;
ChatGPT侵入苹果生态 Siri将迎接哪些挑战？,李孟林,每日经济新闻,2023-03-14,报纸,0,188,火爆的ChatGPT已经展现出了领先时代的超强对话能力，但其互动界面仍然很“古典”：要体验这款生成式AI，你必须得打开浏览器输入网址登录。为了更加便捷地使用ChatGPT，已经有第三方开发者推出了苹果系统的应用程序。 当地时间3月8日，苹果应用商店批准了一款适用于Apple Wat......,ChatGPT; 程序员; 机器学习;
ChatGPT来了，当科幻照进现实,宋琼芳,健康报,2023-03-14,报纸,0,326,近日，一款名为“ChatGPT”的聊天机器人再次引发公众对于人工智能的热议，似乎科幻电影中关于未来世界的畅想正慢慢变为现实。我国微创外科领军人物，上海交通大学医学院附属瑞金医院普外科主任郑民华是一位科幻爱好者及电影发烧友。让我们在他的带领下，从ChatGPT对医学界的......,人工智能; ChatGPT; 科幻电影;
ChatGPT浪潮重构互联网生态 哪些创业机会涌现？,文巧,每日经济新闻,2023-03-14,报纸,0,329,ChatGPT依然在搅动人工智能（AI）风云。尽管谷歌在过去的两年中由于谨慎的态度未能发布Bard，让OpenAI抢占先机。但作为硅谷巨头，谷歌从来不缺乏“后来居上”的决心和实力。 当地时间3月6日，来自谷歌和德国柏林工业大学的一组AI研究人员公布了史上最大的视觉语言模型：PaLM......,视觉语言模型; 创业机会; ChatGPT; 机器人; 自然语言处理; 创业者; 每日经济新闻; 训练集; 流程自动化; 聊天软件; 对话集; 多模态;
挑战·融合·变革：“ChatGPT与未来教育”会议综述 网络首发,邱燕楠; 李政涛,现代远程教育研究,2023-03-13 10:08,期刊,0,4751,随着ChatGPT的出现及其在教育领域的应用发展，人类智能与人工智能协同发展、教育共生的新时代已然来临，重塑人工智能技术对人类教育变革的机遇和挑战已变得十分关键。2023年3月4日，“ChatGPT与未来教育”学术研讨沙龙在华东师范大学召开。人工智能与未来教育领域的专家、学者通过主题报告等形式，从教育理论和实践的双重视角探讨了ChatGPT与未来教育的关系及其相互间的转化影响。首先，有关学者从ChatGPT的基本原理及其教育影响、智能涌现及其教育思维、能力边界及其教育应用以及工具价值及其教育问题四个维度，讨论了ChatGPT的特性与功能对于人类教育的价值与影响。其次，在关系重构中，ChatGPT也使教育面临不少挑战，关于“教育如何保存做人的尊严？”“教师如何绝处逢生、教以成人？”“学生最重要的能力素养是什么？”以及“中国教育如何培养创新型人才？”等问题引发了新思考，并从加强高质量数据与真实有价值的知识的相互转化、加强教师协同人类智能与人工智能融合育人的能力、加强学生全方位数字素养的培育以及加强五育融合一体化教育发展模式的设计等多方面提出了针对性策略。再者，立足人机融合新图景，发现人类教育与学习形态、人类教育的历史叙事、未来教育的变革方式以及教育科研的研究工具都在发生改变。最后重点探析了生成式人工智能影响下未来教育的关键变革，包括“复合教育者”的诞生、教育底层逻辑的重塑、教育生态转向共生以及学术生产新场景的转换。,ChatGPT; 未来教育; 复合教育者; 人机协同; 会议综述;
类ChatGPT技术能否重塑保险业,戴梦希,金融时报,2023-03-13,报纸,0,228,近一段时间，迅速走红的ChatGPT持续引发其在各行业应用性与发展前景的讨论。与此同时，被视作中国版ChatGPT的百度“文心一言”也引得国内包括保险公司在内的多家金融机构青睐，相继宣布成为其首批生态合作伙伴。 业内专家在接受《金融时报》记者采访时表示，目前，ChatGPT可......,人工智能; 《金融时报》; 保险业; 保险代理人; ChatGPT;
打开人工智能的“黑箱” 从ChatGPT走红说起,王大鹏,科学大观园,2023-03-13,特色期刊,0,203,<正>虽然我们每天可能都在接触各种人工智能的应用，但是似乎没有哪一个人完全了解这背后的逻辑和知识架构，似乎人工智能背后仍然是一个“黑箱”，有待于我们去深入了解和研究。如今我们进入了一个智能时代，而人工智能也以这样或者那样的方式在影响着我们的生活，虽然有时候我们并未察觉，但是不可否认的是，,无
四川如何拥抱ChatGPT？,李媛莉; 徐也晴,四川日报,2023-03-13,报纸,0,208,ChatGPT的热度不减——2023年全国两会首场“部长通道”上，科技部部长王志刚已经是近期第二次公开谈到它。无论是在专业社群还是在大众舆论场，ChatGPT的话题度也居高不下，不断有人发问：ChatGPT的出现意味着什么？会怎么改变我们的生活？川观智库邀请8位来自高校和科研机构......,人工智能技术; ChatGPT;
“极客”法官，让打官司更省心,王闲乐,解放日报,2023-03-13,报纸,0,55,如果走进一位法官的办公室，你会在书架上看到哪类书？相信绝大多数会猜是法律书籍。但普陀区法院执行局局长朱骏不一样，书架上除了法律书籍，还有大量介绍计算机、编程，包括时下最热门的ChatGPT的书籍。 “我学的是法律专业，但一直对计算机技术很感兴趣，有时也会自己开发......,全流程; 审监庭; 普陀区; 网上办案;
ChatGPT新一代人工智能技术发展的经济和社会影响 网络首发,郑世林; 姚守宇; 王春峰,产业经济评论,2023-03-12 14:10,期刊,0,7949,ChatGPT作为新一代人工智能技术，将深刻地影响人类的经济和社会发展。本文分析了ChatGPT在人工智能产业、劳动力与就业、教育、以及科学研究和科技伦理等多个领域的发展机遇与挑战。研究认为，ChatGPT加速了生成式AI布局、劳动力市场结构演进和教育体系重塑，但与此同时也带来了科技与学术伦理、价值渗透、信息泄露等问题。此外，ChatGPT也存在着潜在威胁，其快速产业应用给传统产业带来了难以估量的“调整成本”，相应的认知污染可能会引发知识和价值观偏差。为充分利用好ChatGPT带来的发展红利，加速各种应用场景落地，并防范其可能引发诸多冲击和风险，本文最后亦提出了系列政策建议。,ChatGPT; 人工智能; 技术冲击; 社会变革; 政府监管;
从ChatGPT到雕塑的杂想,姚谦,新民周刊,2023-03-12,特色期刊,0,18,<正>当ChatGPT的热度远远超过不久前媒体不断煽动而红的元宇宙与NFT时，很多人还是猜想着：会不会又是一场借科技之名的金融游戏。但是这次好像是有点不同，元宇宙与NFT更像是一种被创造出来的需求，那是原本可以不需要的东西；因此只见厂商尽施利诱手段外，群众反应困惑，最终好像也只引出一波好奇潮而已。,无
ChatGPT等智能内容生成与新闻出版业面临的智能变革 网络首发,陆小华,中国出版,2023-03-10 14:28,期刊,0,2273,ChatGPT等智能内容生成工具能够根据问题智能生成内容，而不是简单调取预设答案和已有内容。智能内容生成技术是一种具有很大潜力、变革力、推动力的技术群，ChatGPT的上线带来新奇体验、用户卷入、新赛道和引发变革等方面有巨大震荡效应。智能内容生成是正迅速演进的智能变革在新闻传播领域的表现。从“知识”维度观察，智能内容生成在知识萃取、知识生产、知识传播方面给新闻出版业带来改变与挑战。与人工智能共生是智能变革中的应有思维与生存方式：应深刻认识人的主体性、充分发挥能动性，以智能思维认识并应对智能内容生成带来的变革；以探索思维运用智能内容生成工具从而获得高质量知识性内容；提升智能素养，研究制定智能内容生成技术发展、运用相关的规则体系，确保人工智能工具的运用在伦理、规则、法律约束下进行。,智能内容生成; ChatGPT; 人工智能; 智能变革; 知识生产;
ChatGPT对图书馆工作的影响——圕人堂专题讨论综述,王启云,大学图书情报学刊,2023-03-10,期刊,0,640,ChatGPT作为一款人工智能技术驱动的自然语言处理工具产生了令人震撼的影响。“ChatGPT对图书馆工作的影响”话题引发了圕人堂成员较为深入的交流与探讨。大家各抒己见，精彩纷呈，予人启迪。,图书馆工作; 聊天机器人; 人工智能; 信息技术; ChatGPT;
